# ERC-20 INACTIVITY denylist — (chain_id, address) pairs pruned for being dead.
# Generated from a 30-day Alchemy transfer screen + provenance triage
# (tools/scan_erc20_alchemy_activity.py -> tools/triage_erc20_activity.py).
# These are NOT scams (unlike erc20_impersonator_denylist.txt) — they are
# tokens with 0 transfers in the window and low provenance (Li.Fi/db-only or
# a single curated DEX list), carrying no blue-chip ticker and not CoinGecko-
# listed. Re-evaluable: a token reviving could justify removing its line.
# Format: <chain_id> <address>  # <tier> <symbol> <reason>
1 0x2B8b09cE791A4b1036137cF8Ac8260CD1e619F29  # SAFE_DROP ASLT 0 transfers; low provenance (lifi)
1 0x2b915b505c017ABb1547aA5Ab355FbE69865cC6D  # SAFE_DROP MAPS 0 transfers; low provenance (lifi)
1 0x2bE1e42BF263AaB47D27Ba92E72c14823e101D7C  # REVIEW fFRAX 0 transfers; curated by sushi_ethereum
1 0x2C3Cc1C02856894345797Cf6ee76aE76AC0f4031  # SAFE_DROP M11C lvlUSD 0 transfers; low provenance (lifi)
1 0x2c543181871718C05bB191B8CE8F2A6538D72762  # SAFE_DROP PT-mMEV-29JAN2026 0 transfers; low provenance (lifi)
1 0x2ce7fE93d8899383dCDc2C3dEa4dc3d06379541F  # SAFE_DROP YT-fusnstETH-30APR20 0 transfers; low provenance (lifi)
1 0x2D59aa422A7AaE58038CF8aE6eD07330Cc7d3ae8  # SAFE_DROP yvCurve-bLUSDLUSD3-f 0 transfers; low provenance (lifi)
1 0x2D85Ac3F2AeD4f0A14DC6852f1725240E47Cfc1f  # SAFE_DROP yvCurve-TryLSD-f 0 transfers; low provenance (lifi)
1 0x2D8e1dd483008c6843b9CF644Bad7fB25bF52b84  # SAFE_DROP DCB 0 transfers; low provenance (lifi)
1 0x2DA35f6e88Eaba4E705Bff7154B259859C353953  # SAFE_DROP ePT-jrUSDe-2APR2026- 0 transfers; low provenance (lifi)
1 0x2dF9753E62f46B299F59E632bd18EdfE4970922e  # SAFE_DROP eUSDT-23 0 transfers; low provenance (lifi)
1 0x2e2364966267B5D7D2cE6CD9A9B5bD19d9C7C6A9  # REVIEW VOICE 0 transfers; curated by 1inch_1
1 0x2E3229674085F5490a4cC2558ab96aEDC3ab25D1  # SAFE_DROP PT-mEDGE-30OCT2025 0 transfers; low provenance (lifi)
1 0x2e6Dff8907aFdA5D62A278e21B2e65c8595D746E  # SAFE_DROP eWETH-37 0 transfers; low provenance (lifi)
1 0x2ECc48ba346A73d7d55aa5a46b5E314d9DAA6161  # SAFE_DROP SSGT 0 transfers; low provenance (lifi)
1 0x2f9F75289466e9005F44C4fa25ddDf10aD16d684  # SAFE_DROP ALBC 0 transfers; low provenance (lifi)
1 0x3016A43B482d0480460f6625115bd372FE90c6bf  # SAFE_DROP UNI-V2 0 transfers; low provenance (lifi)
1 0x307267989A7bec3A57FD7fd96017C49803589Fd0  # SAFE_DROP TACmBTC 0 transfers; low provenance (lifi)
1 0x3092b080B85CAd0A6D6a9CF36B2B1e90919b8148  # SAFE_DROP PT-scWETHv2-6NOV2025 0 transfers; low provenance (lifi)
1 0x30B801F933e676Cb25892D1838FDCC00A1dde4cf  # SAFE_DROP yvCurve-JPEGpETH-f-f 0 transfers; low provenance (lifi)
1 0x30bf3E17CAD0baF1d6B64079Ec219808d2708fEb  # SAFE_DROP alETHpxETH 0 transfers; low provenance (lifi)
1 0x3108ccFd96816F9E663baA0E8c5951D229E8C6da  # SAFE_DROP DARK 0 transfers; low provenance (lifi)
1 0x312ffC57778CEfa11989733e6E08143E7E229c1c  # SAFE_DROP aEthPT_USDe_31JUL202 0 transfers; low provenance (lifi)
1 0x315F93a074D0948E4D068e98a34092750ea8A38C  # SAFE_DROP eUSDC-3 0 transfers; low provenance (lifi)
1 0x3166C570935a7D8554c8f4eA792ff965D2EFe1f2  # SAFE_DROP QDAO 0 transfers; low provenance (lifi)
1 0x3183893120bDaa00Fa4d5d812EA59C4237f32D22  # SAFE_DROP eynUSDx-6 0 transfers; low provenance (lifi)
1 0x31B595e7cfDB624D10A3E7A562eD98c3567e3865  # REVIEW stZEN 0 transfers; curated by lifi,sushi_ethereum
1 0x31c63146a635EB7465e5853020b39713AC356991  # REVIEW MUSO 0 transfers; curated by lifi,sushi_ethereum
1 0x322AA5F5Be95644d6c36544B6c5061F072D16DF5  # REVIEW stataEthwstETH 0 transfers; curated by 1inch_1,lifi
1 0x325430DBDCb68D4823845831cf9d36147Fd9100e  # SAFE_DROP YT-LBTC-18DEC2025 0 transfers; low provenance (lifi)
1 0x3255543B518a7B4114EdC30DBF61bBd28d730fD1  # SAFE_DROP YETHX 0 transfers; low provenance (lifi)
1 0x325DC9EBceC31940C658aCACa45f8293418d811E  # SAFE_DROP SolvBTC.TRADING 0 transfers; low provenance (lifi)
1 0x326290A1B0004eeE78fa6ED4F1d8f4b2523ab669  # SAFE_DROP XAIFRAXBP3CRV-f 0 transfers; low provenance (lifi)
1 0x32eeB44e99195622290eC1BD229Cd5E766DA251C  # SAFE_DROP ePT-jrUSDe-15JAN2026 0 transfers; low provenance (lifi)
1 0x330528172778Cc5196d5f6742886c72505e0613D  # SAFE_DROP XBOT 0 transfers; low provenance (lifi)
1 0x332E824e46FcEeB9E59ba9491B80d3e6d42B0B59  # REVIEW CHEESE 0 transfers; curated by sushi_ethereum
1 0x3365184e87d2Bd75961780454A5810BEc956F0dD  # SAFE_DROP OHMsUSDS 0 transfers; low provenance (lifi)
1 0x33CcE3a8BA0bf7Ec56B2CCD2aD9306748a84E4cf  # SAFE_DROP REVA 0 transfers; low provenance (lifi)
1 0x33E80a92a9Ea73dD02f6e732D1702d58c68388cA  # SAFE_DROP XB 0 transfers; low provenance (lifi)
1 0x343e9C605Acfcec8c2A872E3B0B6fCaD9d7AB4E6  # SAFE_DROP ePT-sUSDE-7MAY2026-2 0 transfers; low provenance (lifi)
1 0x3442FBF264b6D723e01775A710850DcEF6E6847c  # SAFE_DROP VNN 0 transfers; low provenance (lifi)
1 0x346488FfBD53434F03360bA075bc07342868d115  # SAFE_DROP PT-mRE7-22JAN2026 0 transfers; low provenance (lifi)
1 0x34892e2AcAb7Db584DE000fAa1Ca142040176b26  # SAFE_DROP mooConvexEUSD 0 transfers; low provenance (lifi)
1 0x34ABce75D2f8f33940c721dCA0f562617787bfF3  # SAFE_DROP TXAG 0 transfers; low provenance (lifi)
1 0x34BCe3856cF4b614649fb0eA022BfbD393601509  # SAFE_DROP ePT-USR-4SEP2025-1 0 transfers; low provenance (lifi)
1 0x34D655069F4cAc1547E4C8cA284FfFF5ad4A8db0  # SAFE_DROP crvUSDTUSD-f 0 transfers; low provenance (lifi)
1 0x3500d47E2C63eE24DD31F5a49e091d54B225b46E  # SAFE_DROP YT-rsETH-25JUN2026 0 transfers; low provenance (lifi)
1 0x35Ec69A77B79c255e5d47D5A3BdbEFEfE342630c  # SAFE_DROP ynLSDe 0 transfers; low provenance (lifi)
1 0x35eee718C20ef361d75E1c7D57BDa9D1adB30302  # SAFE_DROP PFAN 0 transfers; low provenance (lifi)
1 0x3635375DC4175659F5C95720Ec386747e455c7FF  # SAFE_DROP PT-sUSN-29JAN2026 0 transfers; low provenance (lifi)
1 0x3642c0680329ae3e103E2B5AB29DDfed4d43CBE5  # SAFE_DROP PL2 0 transfers; low provenance (lifi)
1 0x3650B69f86cB593f116e276C30666834336c0647  # REVIEW LPF 0 transfers; curated by optimism_super
1 0x368306EB52c8313fD398418c8220DdD560940E68  # SAFE_DROP SWAM 0 transfers; low provenance (lifi)
1 0x36B95A6299584465aA720F765684a9C5C8Bb57f0  # SAFE_DROP NO 0 transfers; low provenance (lifi)
1 0x36df9B0F5e50b6F1341e8D90b222dAa0B5dc385b  # SAFE_DROP iUSTP 0 transfers; low provenance (lifi)
1 0x378E97d19cF319EB311748FF4d9971DC349C8ad4  # SAFE_DROP ASCN 0 transfers; low provenance (lifi)
1 0x37c430c2b5f9Ff85e534873C715871818Ab1623E  # SAFE_DROP AXC 0 transfers; low provenance (lifi)
1 0x37C997B35C619C21323F3518B9357914E8B99525  # SAFE_DROP PILOT 0 transfers; low provenance (lifi)
1 0x380E68536dFEbaFEE63321D25E9dfEFc67D0FE71  # SAFE_DROP PT-strETH-26MAR2026 0 transfers; low provenance (lifi)
1 0x382f5DfE9eE6e309D1B9D622735e789aFde6BADe  # SAFE_DROP GST 0 transfers; low provenance (lifi)
1 0x386EB78f2eE79AddE8Bdb0a0e27292755ebFea58  # SAFE_DROP pUSDC 0 transfers; low provenance (lifi)
1 0x38b7Bf4eeCF3EB530b1529c9401FC37d2a71a912  # SAFE_DROP csMATIC 0 transfers; low provenance (lifi)
1 0x38De22a3175708D45E7c7c64CD78479C8B56f76E  # SAFE_DROP DOLA/USR 0 transfers; low provenance (lifi)
1 0x395dc9A82e3Eef962b0355A3d4E6819e9Af776D2  # SAFE_DROP CCX 0 transfers; low provenance (lifi)
1 0x39Ad22C916F42aF5f67371d6f2Fb0dab42321a89  # SAFE_DROP OSINA 0 transfers; low provenance (lifi)
1 0x3a4f40631a4f906c2BaD353Ed06De7A5D3fCb430  # REVIEW PLA 0 transfers; curated by gemini
1 0x3a6700516a46DbeeF6768E322D4248a81C580f15  # SAFE_DROP PTX 0 transfers; low provenance (lifi)
1 0x3A70F0C696dcB3A4aB3833cD9726397dD61AC85e  # SAFE_DROP PT-RLP-4DEC2025 0 transfers; low provenance (lifi)
1 0x3a8c94AC357b693dc1B962aC3fBFBC43C21844F8  # SAFE_DROP PT-USN-29JAN2026 0 transfers; low provenance (lifi)
1 0x3AeF8e803BD9be47e69b9f36487748d30D940b96  # SAFE_DROP VESTA 0 transfers; low provenance (lifi)
1 0x3b028b4b6c567eF5f8Ca1144Da4FbaA0D973F228  # SAFE_DROP eUSDC-25 0 transfers; low provenance (lifi)
1 0x3B2df77f0eaA0CA98aAabFFa96B03eaF08ec6c8e  # SAFE_DROP ROY-ST-sNUSD 0 transfers; low provenance (lifi)
1 0x3B3d4EeFDc603b232907a7f3d0Ed1Eea5C62b5f7  # SAFE_DROP UNI-V2 0 transfers; low provenance (lifi)
1 0x3b4f7CB9e60362A49dD04EB0091A374d340E3EfD  # SAFE_DROP ITAM 0 transfers; low provenance (lifi)
1 0x3B8c698C5bDaA059F93Bae370F00a01c4fA5352B  # SAFE_DROP ECTO 0 transfers; low provenance (lifi)
1 0x3c37577f1DE12046AEa6975862559a50d8f50158  # REVIEW ETHC 0 transfers; curated by sushi_ethereum
1 0x3c3842c4d3037Ae121d69eA1e7a0b61413BE806C  # SAFE_DROP rKSM 0 transfers; low provenance (lifi)
1 0x3C513dB8Bdc3806e4489d62C3d549A5Aaf6A4e97  # REVIEW BitBTC 0 transfers; curated by optimism_super
1 0x3c6591ceDD3d60C022f6dA4F83B36d23A633b512  # SAFE_DROP ENFTI 0 transfers; low provenance (lifi)
1 0x3C75C170671acb394804DfAf63e4F9891C121625  # SAFE_DROP eUSDC-57 0 transfers; low provenance (lifi)
1 0x3C81D482172cC273c3b91dD9D8eb212023D00521  # SAFE_DROP PRY 0 transfers; low provenance (lifi)
1 0x3D3af44cf092a49280e316f09c8f20ecf97BC933  # SAFE_DROP UCX 0 transfers; low provenance (lifi)
1 0x3D4e7F52efaFb9E0C70179B688FC3965a75BCfEa  # SAFE_DROP OT-cDAI-29DEC2022 0 transfers; low provenance (lifi)
1 0x3DBB00c9bE5A327E25CAf4f650844C5DbA81E34B  # SAFE_DROP rMATIC 0 transfers; low provenance (lifi)
1 0x3dbb6e71978B137476BFDA67d07B12F59288C7B1  # SAFE_DROP YT-asdCRV-25JUN2026 0 transfers; low provenance (lifi)
1 0x3DC15A363f5Dcf3B9dB90a5C0e2a5Cdf8f1CD77E  # SAFE_DROP ymvOG-DAI 0 transfers; low provenance (lifi)
1 0x3DE93DEc4d41ffE849F7ba75041a38f7EE843Bf3  # SAFE_DROP ePT-USDe-5FEB2026-1 0 transfers; low provenance (lifi)
1 0x3e3A6d9dE6930B706f2cdb2136379C9AeFd05d1b  # SAFE_DROP PT-MC_PTs-18DEC2025 0 transfers; low provenance (lifi)
1 0x3ec03cD2763A729339AFf9927BE679c76325D1bf  # SAFE_DROP FGH 0 transfers; low provenance (lifi)
1 0x3eD8f77Ca6FD9e5c6DBBcC9696BF93F30C3A2BA5  # SAFE_DROP eyUSD-1 0 transfers; low provenance (lifi)
1 0x3f14920c99BEB920Afa163031c4e47a3e03B3e4A  # REVIEW send 0 transfers; curated by optimism_super
1 0x3F17cfAd23C2014C5a32722557Df87DFF46819dA  # SAFE_DROP AMPT 0 transfers; low provenance (lifi)
1 0x3F7CcadEd39Fd9D06Eb0498ABEb7EAAB569E79Ad  # SAFE_DROP emMEV-3 0 transfers; low provenance (lifi)
1 0x3FD8f39A962eFDA04956981C31AB89FAB5FB8bC8  # SAFE_DROP RTH 0 transfers; low provenance (lifi)
1 0x3fEa51dAab1672d3385f6AF02980e1462cA0687b  # SAFE_DROP EVO 0 transfers; low provenance (lifi)
1 0x40803cEA2b2A32BdA1bE61d3604af6a814E70976  # SAFE_DROP SPOOL 0 transfers; low provenance (lifi)
1 0x4086590892a9232166d7849Ec34158d823498d40  # REVIEW SUSH 0 transfers; curated by sushi_ethereum
1 0x41A7E62e231BAd6026B82952C78FaB6e61D96958  # SAFE_DROP LC 0 transfers; low provenance (lifi)
1 0x41Ab05f284814fa6f52A88D0C0b22F13531BedBE  # SAFE_DROP HONon 0 transfers; low provenance (lifi)
1 0x41BB4Fd34B191F9945888Eb33De792C42f7719CB  # SAFE_DROP PT-stkwaEthUSDT.v1-3 0 transfers; low provenance (lifi)
1 0x41BbEDd7286dAab5910a1f15d12CBda839852BD7  # REVIEW MMSFT 0 transfers; curated by lifi,sushi_ethereum
1 0x41Ce72E04D349Eb957bdc373baA9c69207032c56  # SAFE_DROP roywstETH 0 transfers; low provenance (lifi)
1 0x41d49208a7E61EEd06b3504262C54E7C5fF04bFc  # SAFE_DROP PT-mevBTC-25DEC2025 0 transfers; low provenance (lifi)
1 0x4233c8e5A7DB8d706e15B0500d040967b11585f2  # SAFE_DROP yvCurve-deUSD-frxUSD 0 transfers; low provenance (lifi)
1 0x4236f8aaF2B1f3A28420Eb15B8e0ddF63201a95E  # REVIEW BMDA 0 transfers; curated by 1inch_1
1 0x425a570e503365a75ca1f55468FB56Dee41A4537  # SAFE_DROP PT-spETH-8JAN2026 0 transfers; low provenance (lifi)
1 0x426CA1eA2406c07d75Db9585F22781c096e3d0E0  # SAFE_DROP MNE 0 transfers; low provenance (lifi)
1 0x429876c4a6f89FB470E92456B8313879DF98B63c  # SAFE_DROP CNT 0 transfers; low provenance (lifi)
1 0x429F49fAeC3d568EF83eC803e02dF78E25d5ee7d  # SAFE_DROP ella 0 transfers; low provenance (lifi)
1 0x42EDBbA2f54e1E765235A81Bd416F1DA89Dc8540  # REVIEW YOKAI 0 transfers; curated by optimism_super
1 0x43044f861ec040DB59A7e324c40507adDb673142  # SAFE_DROP CAP 0 transfers; low provenance (lifi)
1 0x430a35bAa51dDEACcf89092a5EDBDA47aAAE78e4  # SAFE_DROP EBTCQ 0 transfers; low provenance (lifi)
1 0x434Cb4fC4b952872967914D430878Eee53Ebd502  # SAFE_DROP APCG 0 transfers; low provenance (lifi)
1 0x434CE605FC30C456c178B5B5842e54fE7C023633  # SAFE_DROP SVET 0 transfers; low provenance (lifi)
1 0x436c5eE79A20199Cb8C80182b0AE72d3c0CdB274  # SAFE_DROP YT-SY tETH-30APR2026 0 transfers; low provenance (lifi)
1 0x43789E8Aeef0D30cffb57FC0870a5c785B7b93A1  # SAFE_DROP PETRON 0 transfers; low provenance (lifi)
1 0x43Ca553398042069786Fa20ffAc05F44A62d0FE5  # SAFE_DROP PT-stkGHO.v1-30OCT20 0 transfers; low provenance (lifi)
1 0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad  # REVIEW D2D 0 transfers; curated by lifi,optimism_super
1 0x44017598f2AF1bD733F9D87b5017b4E7c1B28DDE  # REVIEW stkATOM 0 transfers; curated by 1inch_1,sushi_ethereum
1 0x44e2deC86B9F0e0266E9AA66e10323A2bd69CF9A  # REVIEW ATTR 0 transfers; curated by lifi,sushi_ethereum
1 0x44Ea84a85616F8e9cD719Fc843DE31D852ad7240  # SAFE_DROP nTrump 0 transfers; low provenance (lifi)
1 0x455F7Ef6D8BCfc35f9337e85aEe1B0600a59FabE  # SAFE_DROP ALOHA 0 transfers; low provenance (lifi)
1 0x459086F2376525BdCebA5bDDA135e4E9d3FeF5bf  # REVIEW renBCH 0 transfers; curated by lifi,sushi_ethereum
1 0x459F99D7c83Bc3653b1913B62D2978b1deDa01B5  # SAFE_DROP ysUSDC 0 transfers; low provenance (lifi)
1 0x45c1875F1C48622b3D9740Af2D7dc62Bc9a72422  # SAFE_DROP reGOLD 0 transfers; low provenance (lifi)
1 0x45e007750Cc74B1D2b4DD7072230278d9602C499  # REVIEW stkXPRT 0 transfers; curated by sushi_ethereum
1 0x468C76f16B7735303f7215b3839D270d058b3d7a  # SAFE_DROP yvCurve-eUSD-FRAXBP- 0 transfers; low provenance (lifi)
1 0x469c74C25c6BDeDFf41aB69370CEEA55f9f64e6d  # SAFE_DROP YT-DBIT-29JAN2026 0 transfers; low provenance (lifi)
1 0x46DEA62E4D631ce3FaC68ECeC2b1C4bA1500075A  # SAFE_DROP eUSDaf-1 0 transfers; low provenance (lifi)
1 0x46e5d6A33C8Bd8eD38F3c95991C78C9B2FF3bC99  # REVIEW stataEthUSDe 0 transfers; curated by 1inch_1,lifi
1 0x47252A63C723889814AeBcAC0683E615624ceC64  # REVIEW NIL 0 transfers; curated by sushi_ethereum
1 0x472de1281154Ff9D36C81dC3eD9D5c860Ef5E8f0  # SAFE_DROP YT-mHyperETH-30APR20 0 transfers; low provenance (lifi)
1 0x478bBC744811eE8310B461514BDc29D03739084D  # SAFE_DROP sdveCRV-DAO 0 transfers; low provenance (lifi)
1 0x48acAfA952B03D077eab1879F2875ebc5987B99C  # SAFE_DROP OONE 0 transfers; low provenance (lifi)
1 0x48AFbBd342F64EF8a9Ab1C143719b63C2AD81710  # REVIEW mpETH 0 transfers; curated by lifi,optimism_super
1 0x4917E3F5d092154c462f97e0F3dD8d3ffd9fD533  # SAFE_DROP PT-GG-26MAR2026 0 transfers; low provenance (lifi)
1 0x49184E6dAe8C8ecD89d8Bdc1B950c597b8167c90  # SAFE_DROP LIBERTAS 0 transfers; low provenance (lifi)
1 0x49706a576bb823cdE3180C930F9947d59e2deD4D  # SAFE_DROP PUNK-ATTR-4 0 transfers; low provenance (lifi)
1 0x4a6AB9792e9f046C3AB22D8602450DE5186Be9A7  # SAFE_DROP POLVEN 0 transfers; low provenance (lifi)
1 0x4aCc1BF7D6a591016641325aA6664A1Cd178F002  # SAFE_DROP DYDXETH-f 0 transfers; low provenance (lifi)
1 0x4Af698B479D0098229DC715655c667Ceb6cd8433  # REVIEW MAID 0 transfers; curated by lifi,sushi_ethereum
1 0x4afb0AaC9b862946837b2444566B8a914D6d0d97  # SAFE_DROP SIFI 0 transfers; low provenance (lifi)
1 0x4B0821e768Ed9039a70eD1E80E15E76a5bE5Df5F  # SAFE_DROP aEthPT_eUSDE_29MAY20 0 transfers; low provenance (lifi)
1 0x4B7ee45f30767F36f06F79B32BF1FCa6f726DEda  # REVIEW EFIL 0 transfers; curated by gemini,lifi
1 0x4Bbf46E7c31eDc1F33aF4d57F0C4a0f13398427c  # REVIEW MBS 0 transfers; curated by optimism_super
1 0x4c2dF8adB2B14e1d5FDBD9d11A2cf7562b67adC9  # SAFE_DROP yvCurve-mevETHfrxE-f 0 transfers; low provenance (lifi)
1 0x4cA0E178c94f039d7F202E09d8d1a655Ed3fb6b6  # SAFE_DROP USDC RWA 0 transfers; low provenance (lifi)
1 0x4Cb5108603BC702F951A7a1D777Ee24E21303B95  # SAFE_DROP SOM 0 transfers; low provenance (lifi)
1 0x4CbB6A5EC00cEEC252a7091559484F7adb83165f  # SAFE_DROP yvCurve-alUSD-f 0 transfers; low provenance (lifi)
1 0x4CD2bf79C4e7335f813E9f5697eEeBffEE2F72c3  # SAFE_DROP eQCRD 0 transfers; low provenance (lifi)
1 0x4d135cC7623D07b0ccF8931c1fAb5D67a40b0F46  # SAFE_DROP 3JUSDC 0 transfers; low provenance (lifi)
1 0x4d9f9D15101EEC665F77210cB999639f760F831E  # SAFE_DROP st-frxETH-f 0 transfers; low provenance (lifi)
1 0x4DeF5abCfBa7Babe04472EE4835f459DAf4bD45f  # SAFE_DROP ctStablefrxUSD 0 transfers; low provenance (lifi)
1 0x4E08F03079c5CD3083eA331Ec61bCC87538B7665  # SAFE_DROP DODI 0 transfers; low provenance (lifi)
1 0x4e5d7B6606F0746f3eb295E1bb6a93397fa059e7  # SAFE_DROP PT-ARM-WETH-stETH-25 0 transfers; low provenance (lifi)
1 0x4EDfaB296F8Eb15aC0907CF9eCb7079b1679Da57  # SAFE_DROP aprUSDe 0 transfers; low provenance (lifi)
1 0x4eeB03b2b8f55159f47B3548fAaFE3efaFF43eb9  # SAFE_DROP Fraxelixir 0 transfers; low provenance (lifi)
1 0x4f4Afcdd8E418f5AA9130BA53af23Cb7bf47F467  # SAFE_DROP ePT-srUSDe-2APR2026- 0 transfers; low provenance (lifi)
1 0x4f81C790581b240A5C948Afd173620EcC8C71c8d  # SAFE_DROP xDG 0 transfers; low provenance (lifi)
1 0x4f9f3504d6C3670672692fcbCaeb409B0cFb40b2  # SAFE_DROP TAIYAKI 0 transfers; low provenance (lifi)
1 0x50026ad58b338Cf3eccC2b422dEB8Faa725F377F  # REVIEW STEP 0 transfers; curated by 1inch_1
1 0x5052D3Cc819f53116641e89b96Ff4cD1EE80B182  # SAFE_DROP WFPS 0 transfers; low provenance (lifi)
1 0x505f5a4fF10985FE9F93f2aE3501dA5fE665F08A  # SAFE_DROP rDOT 0 transfers; low provenance (lifi)
1 0x507BDe03A87a6aA134d16634545E3D79c11c137D  # SAFE_DROP UART 0 transfers; low provenance (lifi)
1 0x507c6dE33f50c0505F77F598c0B3CA7b5fEB3D68  # SAFE_DROP yvCurve-alUSDFRAXB3C 0 transfers; low provenance (lifi)
1 0x50e2D08603dB772ebC751B2d84F58D670976298d  # SAFE_DROP ePT-cUSDO-28MAY2026- 0 transfers; low provenance (lifi)
1 0x50E6bBa3847357e5ee2Cc55Cc2F5F5E69FdaBE36  # SAFE_DROP ePT-srUSDe-15JAN2026 0 transfers; low provenance (lifi)
1 0x5102791cA02FC3595398400BFE0e33d7B6C82267  # SAFE_DROP LDC 0 transfers; low provenance (lifi)
1 0x51147D1af05AEb441dE62db292f46580084c8380  # SAFE_DROP eUSDT-31 0 transfers; low provenance (lifi)
1 0x5136C98A80811C3f46bDda8B5c4555CFd9f812F0  # SAFE_DROP IDH 0 transfers; low provenance (lifi)
1 0x5166E09628b696285E3A151e84FB977736a83575  # REVIEW VOL 0 transfers; curated by sushi_ethereum
1 0x51AcC92414d525CEA228932362B3E4705C52464b  # SAFE_DROP eSALT 0 transfers; low provenance (lifi)
1 0x51F5466690978173f45270f57e06e25b0c888261  # SAFE_DROP tacUSDpool 0 transfers; low provenance (lifi)
1 0x525eF76138Bf76118d786DbedeaE5F87aaBf4a81  # SAFE_DROP NFTI 0 transfers; low provenance (lifi)
1 0x527856315a4bCD2F428EA7fA05ea251f7e96A50A  # SAFE_DROP CDFi 0 transfers; low provenance (lifi)
1 0x52d87F22192131636F93c5AB18d0127Ea52CB641  # REVIEW renLUNA 0 transfers; curated by sushi_ethereum
1 0x53dfEa0A8CC2A2A2e425E1C174Bc162999723ea0  # REVIEW jCHF 0 transfers; curated by lifi,sushi_ethereum
1 0x53eF7eA7574D7d3fb15dE17aA92EBeDbF7220522  # SAFE_DROP OTRC 0 transfers; low provenance (lifi)
1 0x5488ed7F9A99684d0E9ECCd3847860C734017575  # SAFE_DROP UNI-V2 0 transfers; low provenance (lifi)
1 0x549E4D92285ff5A16c9484Ff79211E4358b1f202  # SAFE_DROP TIC 0 transfers; low provenance (lifi)
1 0x54D612b000697bd8B0094889D7d6A92bA0Bf2DEa  # REVIEW stataEthsUSDe 0 transfers; curated by 1inch_1
1 0x5510B080449d5E3Bf345b6635eD40A35B36b081f  # SAFE_DROP PT-siUSD-8JAN2026 0 transfers; low provenance (lifi)
1 0x556938621C19e5eae58C94a806da9d237b969bd8  # SAFE_DROP LOCC 0 transfers; low provenance (lifi)
1 0x5580ab97F226C324c671746a1787524AEF42E415  # SAFE_DROP JUL 0 transfers; low provenance (lifi)
1 0x56021b1b327eBE1eed2182A74d5f6a9a04eB2C73  # SAFE_DROP CHST024 0 transfers; low provenance (lifi)
1 0x561fF99A243868fdf755705b1B83e6C4E8B8B0dF  # SAFE_DROP ePT-mEDGE-30OCT2025- 0 transfers; low provenance (lifi)
1 0x5643468e63a4F776D60f3A19b808859799EaD52f  # SAFE_DROP epUDL 0 transfers; low provenance (lifi)
1 0x56A5Fd5104a4956898753dfb060ff32882Ae0eb4  # SAFE_DROP yvALCX 0 transfers; low provenance (lifi)
1 0x56aA298a19C93c6801FDde870fA63EF75Cc0aF72  # SAFE_DROP mBABA 0 transfers; low provenance (lifi)
1 0x56D77E5dd83BE5A1A8c73dD8bd58B7AB37d3101B  # SAFE_DROP YT-ysWETH-30OCT2025 0 transfers; low provenance (lifi)
1 0x56D919E7B25aA42F3F8a4BC77b8982048F2E84B4  # SAFE_DROP aEthLidorsETH 0 transfers; low provenance (lifi)
1 0x56dFA98F363edb99240b63f8A5141d8B64cfAf6e  # SAFE_DROP AFTR 0 transfers; low provenance (lifi)
1 0x56EE175FE37CD461486cE3c3166e0CaFCcd9843f  # SAFE_DROP EWIT 0 transfers; low provenance (lifi)
1 0x573E8C71DC41F9C04c9b77942D8f18801548e545  # SAFE_DROP yvCurve-sUSDUSDe-f 0 transfers; low provenance (lifi)
1 0x5748534ffeBbaf42a8a180f0e745b44f629e85Df  # SAFE_DROP ePT-mFARM-11DEC2025- 0 transfers; low provenance (lifi)
1 0x57a2c7925bAA1894a939f9f6721Ea33F2EcFD0e2  # SAFE_DROP yvCurve-DOLA/USR-f 0 transfers; low provenance (lifi)
1 0x57bd8C73838d1781b4f6E0d5Cf89eb676488d3df  # REVIEW stataEthLINK 0 transfers; curated by 1inch_1
1 0x57dB3FfCa78dBbE0eFa0EC745D55f62aa0Cbd345  # SAFE_DROP SYMM 0 transfers; low provenance (lifi)
1 0x580478CcDB9C001B71E2f08f0eCeA1c8bf62dbF6  # SAFE_DROP ePT-sUSDaf-13NOV2025 0 transfers; low provenance (lifi)
1 0x58c578d7e4f291ee1A11399D03e4418443e7A134  # SAFE_DROP ROY-JT-sNUSD 0 transfers; low provenance (lifi)
1 0x591975253e25101f6E6f0383e13E82B7601D8c59  # SAFE_DROP TBAC 0 transfers; low provenance (lifi)
1 0x59a06b97b2d566B9Dee2a368EaC8787Cfa57f95D  # SAFE_DROP sUSDUSDe 0 transfers; low provenance (lifi)
1 0x59D9571A54593a5EC47d6A20837D96745ECF5C37  # SAFE_DROP specUSDC 0 transfers; low provenance (lifi)
1 0x5a545AB9D7d08Aa8625bf78CB8EB1080b0393cf8  # SAFE_DROP edgeWETH 0 transfers; low provenance (lifi)
1 0x5a5b93F762739fa94F3EcC0b34Af2e56702E7f70  # SAFE_DROP PT-USR-4SEP2025 0 transfers; low provenance (lifi)
1 0x5a705745373a780814c379Ef17810630D529EFE0  # SAFE_DROP SENPAI 0 transfers; low provenance (lifi)
1 0x5a731151d6510Eb475cc7a0072200cFfC9a3bFe5  # SAFE_DROP $KING 0 transfers; low provenance (lifi)
1 0x5AA7C403c7dE4B3bb0cc07079a03e389671a4771  # SAFE_DROP IBZ 0 transfers; low provenance (lifi)
